SHA-1 Value, 					 			-frms, -numtl, -scrsig, -rc,     			-tarb, -lqp 0, -iper,            			-slcmd 0,-slcnum 0, -thread,     			-ltr, -db, -slcsize 0 
 c47a2b6d3bfff8e1d0fd32b946460bf24fbad52c,  -1 ,  1,  0,  -1,  256,  18,  -1,  0,  0,  1,  1,  0,  1500,
 c47a2b6d3bfff8e1d0fd32b946460bf24fbad52c,  -1 ,  1,  0,  -1,  256,  18,  -1,  0,  0,  1,  1,  1,  1500,
 c47a2b6d3bfff8e1d0fd32b946460bf24fbad52c,  -1 ,  1,  0,  -1,  256,  18,  -1,  0,  0,  1,  1,  2,  1500,
 3b72b8bee96aeed5f50ab347f7870d931284fb41,  -1 ,  1,  0,  -1,  256,  18,  -1,  0,  0,  1,  0,  0,  1500,
 3b72b8bee96aeed5f50ab347f7870d931284fb41,  -1 ,  1,  0,  -1,  256,  18,  -1,  0,  0,  1,  0,  1,  1500,
 3b72b8bee96aeed5f50ab347f7870d931284fb41,  -1 ,  1,  0,  -1,  256,  18,  -1,  0,  0,  1,  0,  2,  1500,
 d47019758838733c7c1403e7a2f73ab09bc6f84c,  -1 ,  1,  0,  -1,  256,  18,  -1,  1,  4,  1,  1,  0,  1500,
 d47019758838733c7c1403e7a2f73ab09bc6f84c,  -1 ,  1,  0,  -1,  256,  18,  -1,  1,  4,  1,  1,  1,  1500,
 d47019758838733c7c1403e7a2f73ab09bc6f84c,  -1 ,  1,  0,  -1,  256,  18,  -1,  1,  4,  1,  1,  2,  1500,
 890144d74ce51515adee525f2866aa1695555389,  -1 ,  1,  0,  -1,  256,  18,  -1,  1,  4,  1,  0,  0,  1500,
 890144d74ce51515adee525f2866aa1695555389,  -1 ,  1,  0,  -1,  256,  18,  -1,  1,  4,  1,  0,  1,  1500,
 890144d74ce51515adee525f2866aa1695555389,  -1 ,  1,  0,  -1,  256,  18,  -1,  1,  4,  1,  0,  2,  1500,
 90553d80a9445e44ec650261b01a8e7e34fa2c04,  -1 ,  1,  0,  -1,  256,  18,  -1,  1,  7,  1,  1,  0,  1500,
 90553d80a9445e44ec650261b01a8e7e34fa2c04,  -1 ,  1,  0,  -1,  256,  18,  -1,  1,  7,  1,  1,  1,  1500,
 90553d80a9445e44ec650261b01a8e7e34fa2c04,  -1 ,  1,  0,  -1,  256,  18,  -1,  1,  7,  1,  1,  2,  1500,
 cea2cce9c8d0cf3d7fb22355a4a1500d6356fd8b,  -1 ,  1,  0,  -1,  256,  18,  -1,  1,  7,  1,  0,  0,  1500,
 cea2cce9c8d0cf3d7fb22355a4a1500d6356fd8b,  -1 ,  1,  0,  -1,  256,  18,  -1,  1,  7,  1,  0,  1,  1500,
 cea2cce9c8d0cf3d7fb22355a4a1500d6356fd8b,  -1 ,  1,  0,  -1,  256,  18,  -1,  1,  7,  1,  0,  2,  1500,
 c47a2b6d3bfff8e1d0fd32b946460bf24fbad52c,  -1 ,  1,  0,  -1,  256,  18,  -1,  2,  0,  1,  1,  0,  1500,
 c47a2b6d3bfff8e1d0fd32b946460bf24fbad52c,  -1 ,  1,  0,  -1,  256,  18,  -1,  2,  0,  1,  1,  1,  1500,
 c47a2b6d3bfff8e1d0fd32b946460bf24fbad52c,  -1 ,  1,  0,  -1,  256,  18,  -1,  2,  0,  1,  1,  2,  1500,
 3b72b8bee96aeed5f50ab347f7870d931284fb41,  -1 ,  1,  0,  -1,  256,  18,  -1,  2,  0,  1,  0,  0,  1500,
 3b72b8bee96aeed5f50ab347f7870d931284fb41,  -1 ,  1,  0,  -1,  256,  18,  -1,  2,  0,  1,  0,  1,  1500,
 3b72b8bee96aeed5f50ab347f7870d931284fb41,  -1 ,  1,  0,  -1,  256,  18,  -1,  2,  0,  1,  0,  2,  1500,
 c47a2b6d3bfff8e1d0fd32b946460bf24fbad52c,  -1 ,  1,  0,  -1,  256,  18,  -1,  2,  0,  2,  1,  0,  1500,
 c47a2b6d3bfff8e1d0fd32b946460bf24fbad52c,  -1 ,  1,  0,  -1,  256,  18,  -1,  2,  0,  2,  1,  1,  1500,
 c47a2b6d3bfff8e1d0fd32b946460bf24fbad52c,  -1 ,  1,  0,  -1,  256,  18,  -1,  2,  0,  2,  1,  2,  1500,
 3b72b8bee96aeed5f50ab347f7870d931284fb41,  -1 ,  1,  0,  -1,  256,  18,  -1,  2,  0,  2,  0,  0,  1500,
 3b72b8bee96aeed5f50ab347f7870d931284fb41,  -1 ,  1,  0,  -1,  256,  18,  -1,  2,  0,  2,  0,  1,  1500,
 3b72b8bee96aeed5f50ab347f7870d931284fb41,  -1 ,  1,  0,  -1,  256,  18,  -1,  2,  0,  2,  0,  2,  1500,
 c47a2b6d3bfff8e1d0fd32b946460bf24fbad52c,  -1 ,  1,  0,  -1,  256,  18,  -1,  2,  0,  4,  1,  0,  1500,
 c47a2b6d3bfff8e1d0fd32b946460bf24fbad52c,  -1 ,  1,  0,  -1,  256,  18,  -1,  2,  0,  4,  1,  1,  1500,
 c47a2b6d3bfff8e1d0fd32b946460bf24fbad52c,  -1 ,  1,  0,  -1,  256,  18,  -1,  2,  0,  4,  1,  2,  1500,
 3b72b8bee96aeed5f50ab347f7870d931284fb41,  -1 ,  1,  0,  -1,  256,  18,  -1,  2,  0,  4,  0,  0,  1500,
 3b72b8bee96aeed5f50ab347f7870d931284fb41,  -1 ,  1,  0,  -1,  256,  18,  -1,  2,  0,  4,  0,  1,  1500,
 3b72b8bee96aeed5f50ab347f7870d931284fb41,  -1 ,  1,  0,  -1,  256,  18,  -1,  2,  0,  4,  0,  2,  1500,
 c47a2b6d3bfff8e1d0fd32b946460bf24fbad52c,  -1 ,  1,  0,  -1,  256,  18,  -1,  2,  0,  8,  1,  0,  1500,
 c47a2b6d3bfff8e1d0fd32b946460bf24fbad52c,  -1 ,  1,  0,  -1,  256,  18,  -1,  2,  0,  8,  1,  1,  1500,
 c47a2b6d3bfff8e1d0fd32b946460bf24fbad52c,  -1 ,  1,  0,  -1,  256,  18,  -1,  2,  0,  8,  1,  2,  1500,
 3b72b8bee96aeed5f50ab347f7870d931284fb41,  -1 ,  1,  0,  -1,  256,  18,  -1,  2,  0,  8,  0,  0,  1500,
 3b72b8bee96aeed5f50ab347f7870d931284fb41,  -1 ,  1,  0,  -1,  256,  18,  -1,  2,  0,  8,  0,  1,  1500,
 3b72b8bee96aeed5f50ab347f7870d931284fb41,  -1 ,  1,  0,  -1,  256,  18,  -1,  2,  0,  8,  0,  2,  1500,
 c6a6f0803cc897bad3ab81d82cb2daf6682405cf,  -1 ,  1,  0,  -1,  256,  18,  -1,  3,  0,  1,  1,  0,  1500,
 c6a6f0803cc897bad3ab81d82cb2daf6682405cf,  -1 ,  1,  0,  -1,  256,  18,  -1,  3,  0,  1,  1,  1,  1500,
