SHA-1 Value, 					 			-frms, -numtl, -scrsig, -rc,     			-tarb, -lqp 0, -iper,            			-slcmd 0,-slcnum 0, -thread,     			-ltr, -db, -slcsize 0 
 04ebc9e4f111bfad531d44119308438c7a394959,  -1 ,  1,  0,  -1,  256,  18,  -1,  3,  0,  2,  0,  2,  1500,
 04ebc9e4f111bfad531d44119308438c7a394959,  -1 ,  1,  0,  -1,  256,  18,  -1,  3,  0,  4,  0,  0,  1500,
 04ebc9e4f111bfad531d44119308438c7a394959,  -1 ,  1,  0,  -1,  256,  18,  -1,  3,  0,  4,  0,  1,  1500,
 04ebc9e4f111bfad531d44119308438c7a394959,  -1 ,  1,  0,  -1,  256,  18,  -1,  3,  0,  4,  0,  2,  1500,
 04ebc9e4f111bfad531d44119308438c7a394959,  -1 ,  1,  0,  -1,  256,  18,  -1,  3,  0,  8,  0,  0,  1500,
 04ebc9e4f111bfad531d44119308438c7a394959,  -1 ,  1,  0,  -1,  256,  18,  -1,  3,  0,  8,  0,  1,  1500,
 04ebc9e4f111bfad531d44119308438c7a394959,  -1 ,  1,  0,  -1,  256,  18,  -1,  3,  0,  8,  0,  2,  1500,
 ebdc8600b13e801018f23608d62db0675b856187,  -1 ,  1,  0,  -1,  256,  18,  30,  0,  0,  1,  1,  0,  1500,
 ebdc8600b13e801018f23608d62db0675b856187,  -1 ,  1,  0,  -1,  256,  18,  30,  0,  0,  1,  1,  1,  1500,
 ebdc8600b13e801018f23608d62db0675b856187,  -1 ,  1,  0,  -1,  256,  18,  30,  0,  0,  1,  1,  2,  1500,
 13903cf78623c28dce74081948e70f851ee6c6de,  -1 ,  1,  0,  -1,  256,  18,  30,  0,  0,  1,  0,  0,  1500,
 13903cf78623c28dce74081948e70f851ee6c6de,  -1 ,  1,  0,  -1,  256,  18,  30,  0,  0,  1,  0,  1,  1500,
 13903cf78623c28dce74081948e70f851ee6c6de,  -1 ,  1,  0,  -1,  256,  18,  30,  0,  0,  1,  0,  2,  1500,
 5dd8e579783ddd44f35a864f04b33ddb3e2441d2,  -1 ,  1,  0,  -1,  256,  18,  30,  1,  4,  1,  1,  0,  1500,
 5dd8e579783ddd44f35a864f04b33ddb3e2441d2,  -1 ,  1,  0,  -1,  256,  18,  30,  1,  4,  1,  1,  1,  1500,
 5dd8e579783ddd44f35a864f04b33ddb3e2441d2,  -1 ,  1,  0,  -1,  256,  18,  30,  1,  4,  1,  1,  2,  1500,
 1a3d2fdb8ecdbdb79c846fe42bdd02425a3f7df2,  -1 ,  1,  0,  -1,  256,  18,  30,  1,  4,  1,  0,  0,  1500,
 1a3d2fdb8ecdbdb79c846fe42bdd02425a3f7df2,  -1 ,  1,  0,  -1,  256,  18,  30,  1,  4,  1,  0,  1,  1500,
 1a3d2fdb8ecdbdb79c846fe42bdd02425a3f7df2,  -1 ,  1,  0,  -1,  256,  18,  30,  1,  4,  1,  0,  2,  1500,
 d9565b1f6125585c66e1aef6cad39db60fab4c40,  -1 ,  1,  0,  -1,  256,  18,  30,  1,  7,  1,  1,  0,  1500,
 d9565b1f6125585c66e1aef6cad39db60fab4c40,  -1 ,  1,  0,  -1,  256,  18,  30,  1,  7,  1,  1,  1,  1500,
 d9565b1f6125585c66e1aef6cad39db60fab4c40,  -1 ,  1,  0,  -1,  256,  18,  30,  1,  7,  1,  1,  2,  1500,
 c9c842016c7f25bdc18fa06ebc2ab881ce1dd727,  -1 ,  1,  0,  -1,  256,  18,  30,  1,  7,  1,  0,  0,  1500,
 c9c842016c7f25bdc18fa06ebc2ab881ce1dd727,  -1 ,  1,  0,  -1,  256,  18,  30,  1,  7,  1,  0,  1,  1500,
 c9c842016c7f25bdc18fa06ebc2ab881ce1dd727,  -1 ,  1,  0,  -1,  256,  18,  30,  1,  7,  1,  0,  2,  1500,
 ebdc8600b13e801018f23608d62db0675b856187,  -1 ,  1,  0,  -1,  256,  18,  30,  2,  0,  1,  1,  0,  1500,
 ebdc8600b13e801018f23608d62db0675b856187,  -1 ,  1,  0,  -1,  256,  18,  30,  2,  0,  1,  1,  1,  1500,
 ebdc8600b13e801018f23608d62db0675b856187,  -1 ,  1,  0,  -1,  256,  18,  30,  2,  0,  1,  1,  2,  1500,
 13903cf78623c28dce74081948e70f851ee6c6de,  -1 ,  1,  0,  -1,  256,  18,  30,  2,  0,  1,  0,  0,  1500,
 13903cf78623c28dce74081948e70f851ee6c6de,  -1 ,  1,  0,  -1,  256,  18,  30,  2,  0,  1,  0,  1,  1500,
 13903cf78623c28dce74081948e70f851ee6c6de,  -1 ,  1,  0,  -1,  256,  18,  30,  2,  0,  1,  0,  2,  1500,
 ebdc8600b13e801018f23608d62db0675b856187,  -1 ,  1,  0,  -1,  256,  18,  30,  2,  0,  2,  1,  0,  1500,
 ebdc8600b13e801018f23608d62db0675b856187,  -1 ,  1,  0,  -1,  256,  18,  30,  2,  0,  2,  1,  1,  1500,
 ebdc8600b13e801018f23608d62db0675b856187,  -1 ,  1,  0,  -1,  256,  18,  30,  2,  0,  2,  1,  2,  1500,
 13903cf78623c28dce74081948e70f851ee6c6de,  -1 ,  1,  0,  -1,  256,  18,  30,  2,  0,  2,  0,  0,  1500,
 13903cf78623c28dce74081948e70f851ee6c6de,  -1 ,  1,  0,  -1,  256,  18,  30,  2,  0,  2,  0,  1,  1500,
 13903cf78623c28dce74081948e70f851ee6c6de,  -1 ,  1,  0,  -1,  256,  18,  30,  2,  0,  2,  0,  2,  1500,
 ebdc8600b13e801018f23608d62db0675b856187,  -1 ,  1,  0,  -1,  256,  18,  30,  2,  0,  4,  1,  0,  1500,
 ebdc8600b13e801018f23608d62db0675b856187,  -1 ,  1,  0,  -1,  256,  18,  30,  2,  0,  4,  1,  1,  1500,
 ebdc8600b13e801018f23608d62db0675b856187,  -1 ,  1,  0,  -1,  256,  18,  30,  2,  0,  4,  1,  2,  1500,
 13903cf78623c28dce74081948e70f851ee6c6de,  -1 ,  1,  0,  -1,  256,  18,  30,  2,  0,  4,  0,  0,  1500,
 13903cf78623c28dce74081948e70f851ee6c6de,  -1 ,  1,  0,  -1,  256,  18,  30,  2,  0,  4,  0,  1,  1500,
 13903cf78623c28dce74081948e70f851ee6c6de,  -1 ,  1,  0,  -1,  256,  18,  30,  2,  0,  4,  0,  2,  1500,
 ebdc8600b13e801018f23608d62db0675b856187,  -1 ,  1,  0,  -1,  256,  18,  30,  2,  0,  8,  1,  0,  1500,
 ebdc8600b13e801018f23608d62db0675b856187,  -1 ,  1,  0,  -1,  256,  18,  30,  2,  0,  8,  1,  1,  1500,
 ebdc8600b13e801018f23608d62db0675b856187,  -1 ,  1,  0,  -1,  256,  18,  30,  2,  0,  8,  1,  2,  1500,
 13903cf78623c28dce74081948e70f851ee6c6de,  -1 ,  1,  0,  -1,  256,  18,  30,  2,  0,  8,  0,  0,  1500,
 13903cf78623c28dce74081948e70f851ee6c6de,  -1 ,  1,  0,  -1,  256,  18,  30,  2,  0,  8,  0,  1,  1500,
 13903cf78623c28dce74081948e70f851ee6c6de,  -1 ,  1,  0,  -1,  256,  18,  30,  2,  0,  8,  0,  2,  1500,
 1a17e769b8ee6dab6f2113021bee6106d00e036d,  -1 ,  1,  0,  -1,  256,  18,  30,  3,  0,  1,  1,  0,  1500,
 1a17e769b8ee6dab6f2113021bee6106d00e036d,  -1 ,  1,  0,  -1,  256,  18,  30,  3,  0,  1,  1,  1,  1500,
 1a17e769b8ee6dab6f2113021bee6106d00e036d,  -1 ,  1,  0,  -1,  256,  18,  30,  3,  0,  1,  1,  2,  1500,
 780ce12fdcb52da99d5f4ccd74dae35b4e3c1292,  -1 ,  1,  0,  -1,  256,  18,  30,  3,  0,  1,  0,  0,  1500,
 780ce12fdcb52da99d5f4ccd74dae35b4e3c1292,  -1 ,  1,  0,  -1,  256,  18,  30,  3,  0,  1,  0,  1,  1500,
 780ce12fdcb52da99d5f4ccd74dae35b4e3c1292,  -1 ,  1,  0,  -1,  256,  18,  30,  3,  0,  1,  0,  2,  1500,
 1a17e769b8ee6dab6f2113021bee6106d00e036d,  -1 ,  1,  0,  -1,  256,  18,  30,  3,  0,  2,  1,  0,  1500,
 1a17e769b8ee6dab6f2113021bee6106d00e036d,  -1 ,  1,  0,  -1,  256,  18,  30,  3,  0,  2,  1,  1,  1500,
 1a17e769b8ee6dab6f2113021bee6106d00e036d,  -1 ,  1,  0,  -1,  256,  18,  30,  3,  0,  2,  1,  2,  1500,
 780ce12fdcb52da99d5f4ccd74dae35b4e3c1292,  -1 ,  1,  0,  -1,  256,  18,  30,  3,  0,  2,  0,  0,  1500,
 780ce12fdcb52da99d5f4ccd74dae35b4e3c1292,  -1 ,  1,  0,  -1,  256,  18,  30,  3,  0,  2,  0,  1,  1500,
 780ce12fdcb52da99d5f4ccd74dae35b4e3c1292,  -1 ,  1,  0,  -1,  256,  18,  30,  3,  0,  2,  0,  2,  1500,
 1a17e769b8ee6dab6f2113021bee6106d00e036d,  -1 ,  1,  0,  -1,  256,  18,  30,  3,  0,  4,  1,  0,  1500,
 1a17e769b8ee6dab6f2113021bee6106d00e036d,  -1 ,  1,  0,  -1,  256,  18,  30,  3,  0,  4,  1,  1,  1500,
 1a17e769b8ee6dab6f2113021bee6106d00e036d,  -1 ,  1,  0,  -1,  256,  18,  30,  3,  0,  4,  1,  2,  1500,
 780ce12fdcb52da99d5f4ccd74dae35b4e3c1292,  -1 ,  1,  0,  -1,  256,  18,  30,  3,  0,  4,  0,  0,  1500,
 780ce12fdcb52da99d5f4ccd74dae35b4e3c1292,  -1 ,  1,  0,  -1,  256,  18,  30,  3,  0,  4,  0,  1,  1500,
 780ce12fdcb52da99d5f4ccd74dae35b4e3c1292,  -1 ,  1,  0,  -1,  256,  18,  30,  3,  0,  4,  0,  2,  1500,
 1a17e769b8ee6dab6f2113021bee6106d00e036d,  -1 ,  1,  0,  -1,  256,  18,  30,  3,  0,  8,  1,  0,  1500,
 1a17e769b8ee6dab6f2113021bee6106d00e036d,  -1 ,  1,  0,  -1,  256,  18,  30,  3,  0,  8,  1,  1,  1500,
 1a17e769b8ee6dab6f2113021bee6106d00e036d,  -1 ,  1,  0,  -1,  256,  18,  30,  3,  0,  8,  1,  2,  1500,
 780ce12fdcb52da99d5f4ccd74dae35b4e3c1292,  -1 ,  1,  0,  -1,  256,  18,  30,  3,  0,  8,  0,  0,  1500,
 780ce12fdcb52da99d5f4ccd74dae35b4e3c1292,  -1 ,  1,  0,  -1,  256,  18,  30,  3,  0,  8,  0,  1,  1500,
 780ce12fdcb52da99d5f4ccd74dae35b4e3c1292,  -1 ,  1,  0,  -1,  256,  18,  30,  3,  0,  8,  0,  2,  1500,
 7066ba9343818b4e37010b4015dec2269b72aad1,  -1 ,  1,  0,  -1,  256,  40,  -1,  0,  0,  1,  1,  0,  1500,
 7066ba9343818b4e37010b4015dec2269b72aad1,  -1 ,  1,  0,  -1,  256,  40,  -1,  0,  0,  1,  1,  1,  1500,
 7066ba9343818b4e37010b4015dec2269b72aad1,  -1 ,  1,  0,  -1,  256,  40,  -1,  0,  0,  1,  1,  2,  1500,
 dbdf6f4486fbd04e1270d0a4a04cf52df244cb28,  -1 ,  1,  0,  -1,  256,  40,  -1,  0,  0,  1,  0,  0,  1500,
 dbdf6f4486fbd04e1270d0a4a04cf52df244cb28,  -1 ,  1,  0,  -1,  256,  40,  -1,  0,  0,  1,  0,  1,  1500,
 dbdf6f4486fbd04e1270d0a4a04cf52df244cb28,  -1 ,  1,  0,  -1,  256,  40,  -1,  0,  0,  1,  0,  2,  1500,
 13df9b5965c89ababd444f81846e93fc974cddc3,  -1 ,  1,  0,  -1,  256,  40,  -1,  1,  4,  1,  0,  0,  1500,
 13df9b5965c89ababd444f81846e93fc974cddc3,  -1 ,  1,  0,  -1,  256,  40,  -1,  1,  4,  1,  0,  1,  1500,
 13df9b5965c89ababd444f81846e93fc974cddc3,  -1 ,  1,  0,  -1,  256,  40,  -1,  1,  4,  1,  0,  2,  1500,
 2a12cb7d12d84391d42973f0cf8a9f31ef5cdd2f,  -1 ,  1,  0,  -1,  256,  40,  -1,  1,  7,  1,  0,  0,  1500,
 2a12cb7d12d84391d42973f0cf8a9f31ef5cdd2f,  -1 ,  1,  0,  -1,  256,  40,  -1,  1,  7,  1,  0,  1,  1500,
 2a12cb7d12d84391d42973f0cf8a9f31ef5cdd2f,  -1 ,  1,  0,  -1,  256,  40,  -1,  1,  7,  1,  0,  2,  1500,
 7066ba9343818b4e37010b4015dec2269b72aad1,  -1 ,  1,  0,  -1,  256,  40,  -1,  2,  0,  1,  1,  0,  1500,
 7066ba9343818b4e37010b4015dec2269b72aad1,  -1 ,  1,  0,  -1,  256,  40,  -1,  2,  0,  1,  1,  1,  1500,
 7066ba9343818b4e37010b4015dec2269b72aad1,  -1 ,  1,  0,  -1,  256,  40,  -1,  2,  0,  1,  1,  2,  1500,
 dbdf6f4486fbd04e1270d0a4a04cf52df244cb28,  -1 ,  1,  0,  -1,  256,  40,  -1,  2,  0,  1,  0,  0,  1500,
 dbdf6f4486fbd04e1270d0a4a04cf52df244cb28,  -1 ,  1,  0,  -1,  256,  40,  -1,  2,  0,  1,  0,  1,  1500,
 dbdf6f4486fbd04e1270d0a4a04cf52df244cb28,  -1 ,  1,  0,  -1,  256,  40,  -1,  2,  0,  1,  0,  2,  1500,
 7066ba9343818b4e37010b4015dec2269b72aad1,  -1 ,  1,  0,  -1,  256,  40,  -1,  2,  0,  2,  1,  0,  1500,
 7066ba9343818b4e37010b4015dec2269b72aad1,  -1 ,  1,  0,  -1,  256,  40,  -1,  2,  0,  2,  1,  1,  1500,
 7066ba9343818b4e37010b4015dec2269b72aad1,  -1 ,  1,  0,  -1,  256,  40,  -1,  2,  0,  2,  1,  2,  1500,
 dbdf6f4486fbd04e1270d0a4a04cf52df244cb28,  -1 ,  1,  0,  -1,  256,  40,  -1,  2,  0,  2,  0,  0,  1500,
 dbdf6f4486fbd04e1270d0a4a04cf52df244cb28,  -1 ,  1,  0,  -1,  256,  40,  -1,  2,  0,  2,  0,  1,  1500,
 dbdf6f4486fbd04e1270d0a4a04cf52df244cb28,  -1 ,  1,  0,  -1,  256,  40,  -1,  2,  0,  2,  0,  2,  1500,
 7066ba9343818b4e37010b4015dec2269b72aad1,  -1 ,  1,  0,  -1,  256,  40,  -1,  2,  0,  4,  1,  0,  1500,
 7066ba9343818b4e37010b4015dec2269b72aad1,  -1 ,  1,  0,  -1,  256,  40,  -1,  2,  0,  4,  1,  1,  1500,
 7066ba9343818b4e37010b4015dec2269b72aad1,  -1 ,  1,  0,  -1,  256,  40,  -1,  2,  0,  4,  1,  2,  1500,
 dbdf6f4486fbd04e1270d0a4a04cf52df244cb28,  -1 ,  1,  0,  -1,  256,  40,  -1,  2,  0,  4,  0,  0,  1500,
 dbdf6f4486fbd04e1270d0a4a04cf52df244cb28,  -1 ,  1,  0,  -1,  256,  40,  -1,  2,  0,  4,  0,  1,  1500,
 dbdf6f4486fbd04e1270d0a4a04cf52df244cb28,  -1 ,  1,  0,  -1,  256,  40,  -1,  2,  0,  4,  0,  2,  1500,
 7066ba9343818b4e37010b4015dec2269b72aad1,  -1 ,  1,  0,  -1,  256,  40,  -1,  2,  0,  8,  1,  0,  1500,
 7066ba9343818b4e37010b4015dec2269b72aad1,  -1 ,  1,  0,  -1,  256,  40,  -1,  2,  0,  8,  1,  1,  1500,
