SHA-1 Value, 					 			-frms, -numtl, -scrsig, -rc,     			-tarb, -lqp 0, -iper,            			-slcmd 0,-slcnum 0, -thread,     			-ltr, -db, -slcsize 0 
 bad5cd4d42c49d0c24985db7ad809b0af22c3d3c,  -1 ,  1,  0,  -1,  256,  18,  -1,  0,  0,  1,  1,  0,  1500,
 bad5cd4d42c49d0c24985db7ad809b0af22c3d3c,  -1 ,  1,  0,  -1,  256,  18,  -1,  0,  0,  1,  1,  1,  1500,
 bad5cd4d42c49d0c24985db7ad809b0af22c3d3c,  -1 ,  1,  0,  -1,  256,  18,  -1,  0,  0,  1,  1,  2,  1500,
 b933f3d2b3bc5f9bdd8921e684c5d70f86900f42,  -1 ,  1,  0,  -1,  256,  18,  -1,  0,  0,  1,  0,  0,  1500,
 b933f3d2b3bc5f9bdd8921e684c5d70f86900f42,  -1 ,  1,  0,  -1,  256,  18,  -1,  0,  0,  1,  0,  1,  1500,
 b933f3d2b3bc5f9bdd8921e684c5d70f86900f42,  -1 ,  1,  0,  -1,  256,  18,  -1,  0,  0,  1,  0,  2,  1500,
 b0e6c9abc600f87a8cb4cd89066b047b03bcbc7c,  -1 ,  1,  0,  -1,  256,  18,  -1,  1,  4,  1,  1,  0,  1500,
 b0e6c9abc600f87a8cb4cd89066b047b03bcbc7c,  -1 ,  1,  0,  -1,  256,  18,  -1,  1,  4,  1,  1,  1,  1500,
 b0e6c9abc600f87a8cb4cd89066b047b03bcbc7c,  -1 ,  1,  0,  -1,  256,  18,  -1,  1,  4,  1,  1,  2,  1500,
 8635963cbb8908f28713416f6e365495806172e3,  -1 ,  1,  0,  -1,  256,  18,  -1,  1,  4,  1,  0,  0,  1500,
 8635963cbb8908f28713416f6e365495806172e3,  -1 ,  1,  0,  -1,  256,  18,  -1,  1,  4,  1,  0,  1,  1500,
 8635963cbb8908f28713416f6e365495806172e3,  -1 ,  1,  0,  -1,  256,  18,  -1,  1,  4,  1,  0,  2,  1500,
 d6cebde2888c597ffc840b6d6a75eb45f7541ef6,  -1 ,  1,  0,  -1,  256,  18,  -1,  1,  7,  1,  1,  0,  1500,
 d6cebde2888c597ffc840b6d6a75eb45f7541ef6,  -1 ,  1,  0,  -1,  256,  18,  -1,  1,  7,  1,  1,  1,  1500,
 d6cebde2888c597ffc840b6d6a75eb45f7541ef6,  -1 ,  1,  0,  -1,  256,  18,  -1,  1,  7,  1,  1,  2,  1500,
 672c61b561f954d5a669d55ed22c620db0a955ed,  -1 ,  1,  0,  -1,  256,  18,  -1,  1,  7,  1,  0,  0,  1500,
 672c61b561f954d5a669d55ed22c620db0a955ed,  -1 ,  1,  0,  -1,  256,  18,  -1,  1,  7,  1,  0,  1,  1500,
 672c61b561f954d5a669d55ed22c620db0a955ed,  -1 ,  1,  0,  -1,  256,  18,  -1,  1,  7,  1,  0,  2,  1500,
 bad5cd4d42c49d0c24985db7ad809b0af22c3d3c,  -1 ,  1,  0,  -1,  256,  18,  -1,  2,  0,  1,  1,  0,  1500,
 bad5cd4d42c49d0c24985db7ad809b0af22c3d3c,  -1 ,  1,  0,  -1,  256,  18,  -1,  2,  0,  1,  1,  1,  1500,
 bad5cd4d42c49d0c24985db7ad809b0af22c3d3c,  -1 ,  1,  0,  -1,  256,  18,  -1,  2,  0,  1,  1,  2,  1500,
 b933f3d2b3bc5f9bdd8921e684c5d70f86900f42,  -1 ,  1,  0,  -1,  256,  18,  -1,  2,  0,  1,  0,  0,  1500,
 b933f3d2b3bc5f9bdd8921e684c5d70f86900f42,  -1 ,  1,  0,  -1,  256,  18,  -1,  2,  0,  1,  0,  1,  1500,
 b933f3d2b3bc5f9bdd8921e684c5d70f86900f42,  -1 ,  1,  0,  -1,  256,  18,  -1,  2,  0,  1,  0,  2,  1500,
 bad5cd4d42c49d0c24985db7ad809b0af22c3d3c,  -1 ,  1,  0,  -1,  256,  18,  -1,  2,  0,  2,  1,  0,  1500,
 bad5cd4d42c49d0c24985db7ad809b0af22c3d3c,  -1 ,  1,  0,  -1,  256,  18,  -1,  2,  0,  2,  1,  1,  1500,
 bad5cd4d42c49d0c24985db7ad809b0af22c3d3c,  -1 ,  1,  0,  -1,  256,  18,  -1,  2,  0,  2,  1,  2,  1500,
 b933f3d2b3bc5f9bdd8921e684c5d70f86900f42,  -1 ,  1,  0,  -1,  256,  18,  -1,  2,  0,  2,  0,  0,  1500,
 b933f3d2b3bc5f9bdd8921e684c5d70f86900f42,  -1 ,  1,  0,  -1,  256,  18,  -1,  2,  0,  2,  0,  1,  1500,
 b933f3d2b3bc5f9bdd8921e684c5d70f86900f42,  -1 ,  1,  0,  -1,  256,  18,  -1,  2,  0,  2,  0,  2,  1500,
 bad5cd4d42c49d0c24985db7ad809b0af22c3d3c,  -1 ,  1,  0,  -1,  256,  18,  -1,  2,  0,  4,  1,  0,  1500,
 bad5cd4d42c49d0c24985db7ad809b0af22c3d3c,  -1 ,  1,  0,  -1,  256,  18,  -1,  2,  0,  4,  1,  1,  1500,
 bad5cd4d42c49d0c24985db7ad809b0af22c3d3c,  -1 ,  1,  0,  -1,  256,  18,  -1,  2,  0,  4,  1,  2,  1500,
 b933f3d2b3bc5f9bdd8921e684c5d70f86900f42,  -1 ,  1,  0,  -1,  256,  18,  -1,  2,  0,  4,  0,  0,  1500,
 b933f3d2b3bc5f9bdd8921e684c5d70f86900f42,  -1 ,  1,  0,  -1,  256,  18,  -1,  2,  0,  4,  0,  1,  1500,
 b933f3d2b3bc5f9bdd8921e684c5d70f86900f42,  -1 ,  1,  0,  -1,  256,  18,  -1,  2,  0,  4,  0,  2,  1500,
 bad5cd4d42c49d0c24985db7ad809b0af22c3d3c,  -1 ,  1,  0,  -1,  256,  18,  -1,  2,  0,  8,  1,  0,  1500,
 bad5cd4d42c49d0c24985db7ad809b0af22c3d3c,  -1 ,  1,  0,  -1,  256,  18,  -1,  2,  0,  8,  1,  1,  1500,
 bad5cd4d42c49d0c24985db7ad809b0af22c3d3c,  -1 ,  1,  0,  -1,  256,  18,  -1,  2,  0,  8,  1,  2,  1500,
 b933f3d2b3bc5f9bdd8921e684c5d70f86900f42,  -1 ,  1,  0,  -1,  256,  18,  -1,  2,  0,  8,  0,  0,  1500,
 b933f3d2b3bc5f9bdd8921e684c5d70f86900f42,  -1 ,  1,  0,  -1,  256,  18,  -1,  2,  0,  8,  0,  1,  1500,
 b933f3d2b3bc5f9bdd8921e684c5d70f86900f42,  -1 ,  1,  0,  -1,  256,  18,  -1,  2,  0,  8,  0,  2,  1500,
 dfba727133a9c301affb3c5be3903df405687ce0,  -1 ,  1,  0,  -1,  256,  18,  -1,  3,  0,  1,  1,  0,  1500,
 dfba727133a9c301affb3c5be3903df405687ce0,  -1 ,  1,  0,  -1,  256,  18,  -1,  3,  0,  1,  1,  1,  1500,
 dfba727133a9c301affb3c5be3903df405687ce0,  -1 ,  1,  0,  -1,  256,  18,  -1,  3,  0,  1,  1,  2,  1500,
 7a8c222a4a54c0d4a89f446a2b1f37aa53d49cf6,  -1 ,  1,  0,  -1,  256,  18,  -1,  3,  0,  1,  0,  0,  1500,
 7a8c222a4a54c0d4a89f446a2b1f37aa53d49cf6,  -1 ,  1,  0,  -1,  256,  18,  -1,  3,  0,  1,  0,  1,  1500,
 7a8c222a4a54c0d4a89f446a2b1f37aa53d49cf6,  -1 ,  1,  0,  -1,  256,  18,  -1,  3,  0,  1,  0,  2,  1500,
 dfba727133a9c301affb3c5be3903df405687ce0,  -1 ,  1,  0,  -1,  256,  18,  -1,  3,  0,  2,  1,  0,  1500,
 dfba727133a9c301affb3c5be3903df405687ce0,  -1 ,  1,  0,  -1,  256,  18,  -1,  3,  0,  2,  1,  1,  1500,
 dfba727133a9c301affb3c5be3903df405687ce0,  -1 ,  1,  0,  -1,  256,  18,  -1,  3,  0,  2,  1,  2,  1500,
 7a8c222a4a54c0d4a89f446a2b1f37aa53d49cf6,  -1 ,  1,  0,  -1,  256,  18,  -1,  3,  0,  2,  0,  0,  1500,
 7a8c222a4a54c0d4a89f446a2b1f37aa53d49cf6,  -1 ,  1,  0,  -1,  256,  18,  -1,  3,  0,  2,  0,  1,  1500,
 7a8c222a4a54c0d4a89f446a2b1f37aa53d49cf6,  -1 ,  1,  0,  -1,  256,  18,  -1,  3,  0,  2,  0,  2,  1500,
 dfba727133a9c301affb3c5be3903df405687ce0,  -1 ,  1,  0,  -1,  256,  18,  -1,  3,  0,  4,  1,  0,  1500,
 dfba727133a9c301affb3c5be3903df405687ce0,  -1 ,  1,  0,  -1,  256,  18,  -1,  3,  0,  4,  1,  1,  1500,
 dfba727133a9c301affb3c5be3903df405687ce0,  -1 ,  1,  0,  -1,  256,  18,  -1,  3,  0,  4,  1,  2,  1500,
 7a8c222a4a54c0d4a89f446a2b1f37aa53d49cf6,  -1 ,  1,  0,  -1,  256,  18,  -1,  3,  0,  4,  0,  0,  1500,
 7a8c222a4a54c0d4a89f446a2b1f37aa53d49cf6,  -1 ,  1,  0,  -1,  256,  18,  -1,  3,  0,  4,  0,  1,  1500,
 7a8c222a4a54c0d4a89f446a2b1f37aa53d49cf6,  -1 ,  1,  0,  -1,  256,  18,  -1,  3,  0,  4,  0,  2,  1500,
 dfba727133a9c301affb3c5be3903df405687ce0,  -1 ,  1,  0,  -1,  256,  18,  -1,  3,  0,  8,  1,  0,  1500,
 dfba727133a9c301affb3c5be3903df405687ce0,  -1 ,  1,  0,  -1,  256,  18,  -1,  3,  0,  8,  1,  1,  1500,
 dfba727133a9c301affb3c5be3903df405687ce0,  -1 ,  1,  0,  -1,  256,  18,  -1,  3,  0,  8,  1,  2,  1500,
 7a8c222a4a54c0d4a89f446a2b1f37aa53d49cf6,  -1 ,  1,  0,  -1,  256,  18,  -1,  3,  0,  8,  0,  0,  1500,
 7a8c222a4a54c0d4a89f446a2b1f37aa53d49cf6,  -1 ,  1,  0,  -1,  256,  18,  -1,  3,  0,  8,  0,  1,  1500,
 7a8c222a4a54c0d4a89f446a2b1f37aa53d49cf6,  -1 ,  1,  0,  -1,  256,  18,  -1,  3,  0,  8,  0,  2,  1500,
 acfd81d4d6850d31cf4d5e3a1f63058d21cad7bf,  -1 ,  1,  0,  -1,  256,  18,  30,  0,  0,  1,  1,  0,  1500,
 acfd81d4d6850d31cf4d5e3a1f63058d21cad7bf,  -1 ,  1,  0,  -1,  256,  18,  30,  0,  0,  1,  1,  1,  1500,
 acfd81d4d6850d31cf4d5e3a1f63058d21cad7bf,  -1 ,  1,  0,  -1,  256,  18,  30,  0,  0,  1,  1,  2,  1500,
 bb243446f5144c9216a4f1438ffab4a7d9a4f041,  -1 ,  1,  0,  -1,  256,  18,  30,  0,  0,  1,  0,  0,  1500,
 bb243446f5144c9216a4f1438ffab4a7d9a4f041,  -1 ,  1,  0,  -1,  256,  18,  30,  0,  0,  1,  0,  1,  1500,
 bb243446f5144c9216a4f1438ffab4a7d9a4f041,  -1 ,  1,  0,  -1,  256,  18,  30,  0,  0,  1,  0,  2,  1500,
 b7407b58e1a937a00d8954007d3b6ab036863b9b,  -1 ,  1,  0,  -1,  256,  18,  30,  1,  4,  1,  1,  0,  1500,
 b7407b58e1a937a00d8954007d3b6ab036863b9b,  -1 ,  1,  0,  -1,  256,  18,  30,  1,  4,  1,  1,  1,  1500,
 b7407b58e1a937a00d8954007d3b6ab036863b9b,  -1 ,  1,  0,  -1,  256,  18,  30,  1,  4,  1,  1,  2,  1500,
 4197787592313784dc2c5ed8a1d5651247897e76,  -1 ,  1,  0,  -1,  256,  18,  30,  1,  4,  1,  0,  0,  1500,
 4197787592313784dc2c5ed8a1d5651247897e76,  -1 ,  1,  0,  -1,  256,  18,  30,  1,  4,  1,  0,  1,  1500,
 4197787592313784dc2c5ed8a1d5651247897e76,  -1 ,  1,  0,  -1,  256,  18,  30,  1,  4,  1,  0,  2,  1500,
 a86141043bf2957cc2aea5f4272f103458dfbff9,  -1 ,  1,  0,  -1,  256,  18,  30,  1,  7,  1,  1,  0,  1500,
 a86141043bf2957cc2aea5f4272f103458dfbff9,  -1 ,  1,  0,  -1,  256,  18,  30,  1,  7,  1,  1,  1,  1500,
 a86141043bf2957cc2aea5f4272f103458dfbff9,  -1 ,  1,  0,  -1,  256,  18,  30,  1,  7,  1,  1,  2,  1500,
 e08c1efa7d90d4a267d78280bfc9e070fc407382,  -1 ,  1,  0,  -1,  256,  18,  30,  1,  7,  1,  0,  0,  1500,
 e08c1efa7d90d4a267d78280bfc9e070fc407382,  -1 ,  1,  0,  -1,  256,  18,  30,  1,  7,  1,  0,  1,  1500,
 e08c1efa7d90d4a267d78280bfc9e070fc407382,  -1 ,  1,  0,  -1,  256,  18,  30,  1,  7,  1,  0,  2,  1500,
 acfd81d4d6850d31cf4d5e3a1f63058d21cad7bf,  -1 ,  1,  0,  -1,  256,  18,  30,  2,  0,  1,  1,  0,  1500,
 acfd81d4d6850d31cf4d5e3a1f63058d21cad7bf,  -1 ,  1,  0,  -1,  256,  18,  30,  2,  0,  1,  1,  1,  1500,
 acfd81d4d6850d31cf4d5e3a1f63058d21cad7bf,  -1 ,  1,  0,  -1,  256,  18,  30,  2,  0,  1,  1,  2,  1500,
 bb243446f5144c9216a4f1438ffab4a7d9a4f041,  -1 ,  1,  0,  -1,  256,  18,  30,  2,  0,  1,  0,  0,  1500,
 bb243446f5144c9216a4f1438ffab4a7d9a4f041,  -1 ,  1,  0,  -1,  256,  18,  30,  2,  0,  1,  0,  1,  1500,
 bb243446f5144c9216a4f1438ffab4a7d9a4f041,  -1 ,  1,  0,  -1,  256,  18,  30,  2,  0,  1,  0,  2,  1500,
 acfd81d4d6850d31cf4d5e3a1f63058d21cad7bf,  -1 ,  1,  0,  -1,  256,  18,  30,  2,  0,  2,  1,  0,  1500,
 acfd81d4d6850d31cf4d5e3a1f63058d21cad7bf,  -1 ,  1,  0,  -1,  256,  18,  30,  2,  0,  2,  1,  1,  1500,
 acfd81d4d6850d31cf4d5e3a1f63058d21cad7bf,  -1 ,  1,  0,  -1,  256,  18,  30,  2,  0,  2,  1,  2,  1500,
 bb243446f5144c9216a4f1438ffab4a7d9a4f041,  -1 ,  1,  0,  -1,  256,  18,  30,  2,  0,  2,  0,  0,  1500,
 bb243446f5144c9216a4f1438ffab4a7d9a4f041,  -1 ,  1,  0,  -1,  256,  18,  30,  2,  0,  2,  0,  1,  1500,
 bb243446f5144c9216a4f1438ffab4a7d9a4f041,  -1 ,  1,  0,  -1,  256,  18,  30,  2,  0,  2,  0,  2,  1500,
 acfd81d4d6850d31cf4d5e3a1f63058d21cad7bf,  -1 ,  1,  0,  -1,  256,  18,  30,  2,  0,  4,  1,  0,  1500,
 acfd81d4d6850d31cf4d5e3a1f63058d21cad7bf,  -1 ,  1,  0,  -1,  256,  18,  30,  2,  0,  4,  1,  1,  1500,
 acfd81d4d6850d31cf4d5e3a1f63058d21cad7bf,  -1 ,  1,  0,  -1,  256,  18,  30,  2,  0,  4,  1,  2,  1500,
 bb243446f5144c9216a4f1438ffab4a7d9a4f041,  -1 ,  1,  0,  -1,  256,  18,  30,  2,  0,  4,  0,  0,  1500,
 bb243446f5144c9216a4f1438ffab4a7d9a4f041,  -1 ,  1,  0,  -1,  256,  18,  30,  2,  0,  4,  0,  1,  1500,
