SHA-1 Value, 					 			-frms, -numtl, -scrsig, -rc,     			-tarb, -lqp 0, -iper,            			-slcmd 0,-slcnum 0, -thread,     			-ltr, -db, -slcsize 0 
 f27a10f81b5bffd1de50be02ad062e9f6aae9fbb,  -1 ,  1,  0,  -1,  256,  18,  -1,  0,  0,  1,  1,  0,  1500,
 f27a10f81b5bffd1de50be02ad062e9f6aae9fbb,  -1 ,  1,  0,  -1,  256,  18,  -1,  0,  0,  1,  1,  1,  1500,
 f27a10f81b5bffd1de50be02ad062e9f6aae9fbb,  -1 ,  1,  0,  -1,  256,  18,  -1,  0,  0,  1,  1,  2,  1500,
 da700f31a4cf64658f56d9a36163baf6ef5ce15a,  -1 ,  1,  0,  -1,  256,  18,  -1,  0,  0,  1,  0,  0,  1500,
 da700f31a4cf64658f56d9a36163baf6ef5ce15a,  -1 ,  1,  0,  -1,  256,  18,  -1,  0,  0,  1,  0,  1,  1500,
 da700f31a4cf64658f56d9a36163baf6ef5ce15a,  -1 ,  1,  0,  -1,  256,  18,  -1,  0,  0,  1,  0,  2,  1500,
 2228b082a2f2becf0e4e2c99ee7d0647e893aa1f,  -1 ,  1,  0,  -1,  256,  18,  -1,  1,  4,  1,  1,  0,  1500,
 2228b082a2f2becf0e4e2c99ee7d0647e893aa1f,  -1 ,  1,  0,  -1,  256,  18,  -1,  1,  4,  1,  1,  1,  1500,
 2228b082a2f2becf0e4e2c99ee7d0647e893aa1f,  -1 ,  1,  0,  -1,  256,  18,  -1,  1,  4,  1,  1,  2,  1500,
 3fa00b5b07a3b1ca701ae4657434421c4f174a07,  -1 ,  1,  0,  -1,  256,  18,  -1,  1,  4,  1,  0,  0,  1500,
 3fa00b5b07a3b1ca701ae4657434421c4f174a07,  -1 ,  1,  0,  -1,  256,  18,  -1,  1,  4,  1,  0,  1,  1500,
 3fa00b5b07a3b1ca701ae4657434421c4f174a07,  -1 ,  1,  0,  -1,  256,  18,  -1,  1,  4,  1,  0,  2,  1500,
 b49835a4e475a8ea93e77a9230660849b99b7fd6,  -1 ,  1,  0,  -1,  256,  18,  -1,  1,  7,  1,  1,  0,  1500,
 b49835a4e475a8ea93e77a9230660849b99b7fd6,  -1 ,  1,  0,  -1,  256,  18,  -1,  1,  7,  1,  1,  1,  1500,
 b49835a4e475a8ea93e77a9230660849b99b7fd6,  -1 ,  1,  0,  -1,  256,  18,  -1,  1,  7,  1,  1,  2,  1500,
 3054e532c9421c8671f0e3539d28327ec6ec02bc,  -1 ,  1,  0,  -1,  256,  18,  -1,  1,  7,  1,  0,  0,  1500,
 3054e532c9421c8671f0e3539d28327ec6ec02bc,  -1 ,  1,  0,  -1,  256,  18,  -1,  1,  7,  1,  0,  1,  1500,
 3054e532c9421c8671f0e3539d28327ec6ec02bc,  -1 ,  1,  0,  -1,  256,  18,  -1,  1,  7,  1,  0,  2,  1500,
 f27a10f81b5bffd1de50be02ad062e9f6aae9fbb,  -1 ,  1,  0,  -1,  256,  18,  -1,  2,  0,  1,  1,  0,  1500,
 f27a10f81b5bffd1de50be02ad062e9f6aae9fbb,  -1 ,  1,  0,  -1,  256,  18,  -1,  2,  0,  1,  1,  1,  1500,
 f27a10f81b5bffd1de50be02ad062e9f6aae9fbb,  -1 ,  1,  0,  -1,  256,  18,  -1,  2,  0,  1,  1,  2,  1500,
 da700f31a4cf64658f56d9a36163baf6ef5ce15a,  -1 ,  1,  0,  -1,  256,  18,  -1,  2,  0,  1,  0,  0,  1500,
 da700f31a4cf64658f56d9a36163baf6ef5ce15a,  -1 ,  1,  0,  -1,  256,  18,  -1,  2,  0,  1,  0,  1,  1500,
 da700f31a4cf64658f56d9a36163baf6ef5ce15a,  -1 ,  1,  0,  -1,  256,  18,  -1,  2,  0,  1,  0,  2,  1500,
 f27a10f81b5bffd1de50be02ad062e9f6aae9fbb,  -1 ,  1,  0,  -1,  256,  18,  -1,  2,  0,  2,  1,  0,  1500,
 f27a10f81b5bffd1de50be02ad062e9f6aae9fbb,  -1 ,  1,  0,  -1,  256,  18,  -1,  2,  0,  2,  1,  1,  1500,
 f27a10f81b5bffd1de50be02ad062e9f6aae9fbb,  -1 ,  1,  0,  -1,  256,  18,  -1,  2,  0,  2,  1,  2,  1500,
 da700f31a4cf64658f56d9a36163baf6ef5ce15a,  -1 ,  1,  0,  -1,  256,  18,  -1,  2,  0,  2,  0,  0,  1500,
 da700f31a4cf64658f56d9a36163baf6ef5ce15a,  -1 ,  1,  0,  -1,  256,  18,  -1,  2,  0,  2,  0,  1,  1500,
 da700f31a4cf64658f56d9a36163baf6ef5ce15a,  -1 ,  1,  0,  -1,  256,  18,  -1,  2,  0,  2,  0,  2,  1500,
 f27a10f81b5bffd1de50be02ad062e9f6aae9fbb,  -1 ,  1,  0,  -1,  256,  18,  -1,  2,  0,  4,  1,  0,  1500,
 f27a10f81b5bffd1de50be02ad062e9f6aae9fbb,  -1 ,  1,  0,  -1,  256,  18,  -1,  2,  0,  4,  1,  1,  1500,
 f27a10f81b5bffd1de50be02ad062e9f6aae9fbb,  -1 ,  1,  0,  -1,  256,  18,  -1,  2,  0,  4,  1,  2,  1500,
 da700f31a4cf64658f56d9a36163baf6ef5ce15a,  -1 ,  1,  0,  -1,  256,  18,  -1,  2,  0,  4,  0,  0,  1500,
 da700f31a4cf64658f56d9a36163baf6ef5ce15a,  -1 ,  1,  0,  -1,  256,  18,  -1,  2,  0,  4,  0,  1,  1500,
 da700f31a4cf64658f56d9a36163baf6ef5ce15a,  -1 ,  1,  0,  -1,  256,  18,  -1,  2,  0,  4,  0,  2,  1500,
 f27a10f81b5bffd1de50be02ad062e9f6aae9fbb,  -1 ,  1,  0,  -1,  256,  18,  -1,  2,  0,  8,  1,  0,  1500,
 f27a10f81b5bffd1de50be02ad062e9f6aae9fbb,  -1 ,  1,  0,  -1,  256,  18,  -1,  2,  0,  8,  1,  1,  1500,
 f27a10f81b5bffd1de50be02ad062e9f6aae9fbb,  -1 ,  1,  0,  -1,  256,  18,  -1,  2,  0,  8,  1,  2,  1500,
 da700f31a4cf64658f56d9a36163baf6ef5ce15a,  -1 ,  1,  0,  -1,  256,  18,  -1,  2,  0,  8,  0,  0,  1500,
 da700f31a4cf64658f56d9a36163baf6ef5ce15a,  -1 ,  1,  0,  -1,  256,  18,  -1,  2,  0,  8,  0,  1,  1500,
 da700f31a4cf64658f56d9a36163baf6ef5ce15a,  -1 ,  1,  0,  -1,  256,  18,  -1,  2,  0,  8,  0,  2,  1500,
 541ef367ac1a51e22276099f21ec5c37c598f2c9,  -1 ,  1,  0,  -1,  256,  18,  -1,  3,  0,  1,  1,  0,  1500,
 541ef367ac1a51e22276099f21ec5c37c598f2c9,  -1 ,  1,  0,  -1,  256,  18,  -1,  3,  0,  1,  1,  1,  1500,
 541ef367ac1a51e22276099f21ec5c37c598f2c9,  -1 ,  1,  0,  -1,  256,  18,  -1,  3,  0,  1,  1,  2,  1500,
 2ab0645b695efac94ef967ed0cb8738d8a1ef890,  -1 ,  1,  0,  -1,  256,  18,  -1,  3,  0,  1,  0,  0,  1500,
 2ab0645b695efac94ef967ed0cb8738d8a1ef890,  -1 ,  1,  0,  -1,  256,  18,  -1,  3,  0,  1,  0,  1,  1500,
 2ab0645b695efac94ef967ed0cb8738d8a1ef890,  -1 ,  1,  0,  -1,  256,  18,  -1,  3,  0,  1,  0,  2,  1500,
 541ef367ac1a51e22276099f21ec5c37c598f2c9,  -1 ,  1,  0,  -1,  256,  18,  -1,  3,  0,  2,  1,  0,  1500,
 541ef367ac1a51e22276099f21ec5c37c598f2c9,  -1 ,  1,  0,  -1,  256,  18,  -1,  3,  0,  2,  1,  1,  1500,
 541ef367ac1a51e22276099f21ec5c37c598f2c9,  -1 ,  1,  0,  -1,  256,  18,  -1,  3,  0,  2,  1,  2,  1500,
 2ab0645b695efac94ef967ed0cb8738d8a1ef890,  -1 ,  1,  0,  -1,  256,  18,  -1,  3,  0,  2,  0,  0,  1500,
 2ab0645b695efac94ef967ed0cb8738d8a1ef890,  -1 ,  1,  0,  -1,  256,  18,  -1,  3,  0,  2,  0,  1,  1500,
 2ab0645b695efac94ef967ed0cb8738d8a1ef890,  -1 ,  1,  0,  -1,  256,  18,  -1,  3,  0,  2,  0,  2,  1500,
 541ef367ac1a51e22276099f21ec5c37c598f2c9,  -1 ,  1,  0,  -1,  256,  18,  -1,  3,  0,  4,  1,  0,  1500,
 541ef367ac1a51e22276099f21ec5c37c598f2c9,  -1 ,  1,  0,  -1,  256,  18,  -1,  3,  0,  4,  1,  1,  1500,
 541ef367ac1a51e22276099f21ec5c37c598f2c9,  -1 ,  1,  0,  -1,  256,  18,  -1,  3,  0,  4,  1,  2,  1500,
 2ab0645b695efac94ef967ed0cb8738d8a1ef890,  -1 ,  1,  0,  -1,  256,  18,  -1,  3,  0,  4,  0,  0,  1500,
 2ab0645b695efac94ef967ed0cb8738d8a1ef890,  -1 ,  1,  0,  -1,  256,  18,  -1,  3,  0,  4,  0,  1,  1500,
 2ab0645b695efac94ef967ed0cb8738d8a1ef890,  -1 ,  1,  0,  -1,  256,  18,  -1,  3,  0,  4,  0,  2,  1500,
 541ef367ac1a51e22276099f21ec5c37c598f2c9,  -1 ,  1,  0,  -1,  256,  18,  -1,  3,  0,  8,  1,  0,  1500,
 541ef367ac1a51e22276099f21ec5c37c598f2c9,  -1 ,  1,  0,  -1,  256,  18,  -1,  3,  0,  8,  1,  1,  1500,
 541ef367ac1a51e22276099f21ec5c37c598f2c9,  -1 ,  1,  0,  -1,  256,  18,  -1,  3,  0,  8,  1,  2,  1500,
 2ab0645b695efac94ef967ed0cb8738d8a1ef890,  -1 ,  1,  0,  -1,  256,  18,  -1,  3,  0,  8,  0,  0,  1500,
 2ab0645b695efac94ef967ed0cb8738d8a1ef890,  -1 ,  1,  0,  -1,  256,  18,  -1,  3,  0,  8,  0,  1,  1500,
 2ab0645b695efac94ef967ed0cb8738d8a1ef890,  -1 ,  1,  0,  -1,  256,  18,  -1,  3,  0,  8,  0,  2,  1500,
 8f22ebd6a920482e79202950a299671feeb56b95,  -1 ,  1,  0,  -1,  256,  18,  30,  0,  0,  1,  1,  0,  1500,
 8f22ebd6a920482e79202950a299671feeb56b95,  -1 ,  1,  0,  -1,  256,  18,  30,  0,  0,  1,  1,  1,  1500,
 8f22ebd6a920482e79202950a299671feeb56b95,  -1 ,  1,  0,  -1,  256,  18,  30,  0,  0,  1,  1,  2,  1500,
 7b91597141841d1026f02db0f4a9d75191a77f6a,  -1 ,  1,  0,  -1,  256,  18,  30,  0,  0,  1,  0,  0,  1500,
 7b91597141841d1026f02db0f4a9d75191a77f6a,  -1 ,  1,  0,  -1,  256,  18,  30,  0,  0,  1,  0,  1,  1500,
 7b91597141841d1026f02db0f4a9d75191a77f6a,  -1 ,  1,  0,  -1,  256,  18,  30,  0,  0,  1,  0,  2,  1500,
 91fa4b10ca117588c8eeef261d3cfcd59065c706,  -1 ,  1,  0,  -1,  256,  18,  30,  1,  4,  1,  1,  0,  1500,
 91fa4b10ca117588c8eeef261d3cfcd59065c706,  -1 ,  1,  0,  -1,  256,  18,  30,  1,  4,  1,  1,  1,  1500,
 91fa4b10ca117588c8eeef261d3cfcd59065c706,  -1 ,  1,  0,  -1,  256,  18,  30,  1,  4,  1,  1,  2,  1500,
 b1cf76f6c687db2f6ea033e35d0216dbe8d373ef,  -1 ,  1,  0,  -1,  256,  18,  30,  1,  4,  1,  0,  0,  1500,
 b1cf76f6c687db2f6ea033e35d0216dbe8d373ef,  -1 ,  1,  0,  -1,  256,  18,  30,  1,  4,  1,  0,  1,  1500,
 b1cf76f6c687db2f6ea033e35d0216dbe8d373ef,  -1 ,  1,  0,  -1,  256,  18,  30,  1,  4,  1,  0,  2,  1500,
 e0442a494ad786a096925a9a71112b9f34004e80,  -1 ,  1,  0,  -1,  256,  18,  30,  1,  7,  1,  1,  0,  1500,
 e0442a494ad786a096925a9a71112b9f34004e80,  -1 ,  1,  0,  -1,  256,  18,  30,  1,  7,  1,  1,  1,  1500,
 e0442a494ad786a096925a9a71112b9f34004e80,  -1 ,  1,  0,  -1,  256,  18,  30,  1,  7,  1,  1,  2,  1500,
 923df546710be6a6311c7fc6bf7bc02d6c2efdd6,  -1 ,  1,  0,  -1,  256,  18,  30,  1,  7,  1,  0,  0,  1500,
 923df546710be6a6311c7fc6bf7bc02d6c2efdd6,  -1 ,  1,  0,  -1,  256,  18,  30,  1,  7,  1,  0,  1,  1500,
 923df546710be6a6311c7fc6bf7bc02d6c2efdd6,  -1 ,  1,  0,  -1,  256,  18,  30,  1,  7,  1,  0,  2,  1500,
 8f22ebd6a920482e79202950a299671feeb56b95,  -1 ,  1,  0,  -1,  256,  18,  30,  2,  0,  1,  1,  0,  1500,
 8f22ebd6a920482e79202950a299671feeb56b95,  -1 ,  1,  0,  -1,  256,  18,  30,  2,  0,  1,  1,  1,  1500,
 8f22ebd6a920482e79202950a299671feeb56b95,  -1 ,  1,  0,  -1,  256,  18,  30,  2,  0,  1,  1,  2,  1500,
 7b91597141841d1026f02db0f4a9d75191a77f6a,  -1 ,  1,  0,  -1,  256,  18,  30,  2,  0,  1,  0,  0,  1500,
 7b91597141841d1026f02db0f4a9d75191a77f6a,  -1 ,  1,  0,  -1,  256,  18,  30,  2,  0,  1,  0,  1,  1500,
 7b91597141841d1026f02db0f4a9d75191a77f6a,  -1 ,  1,  0,  -1,  256,  18,  30,  2,  0,  1,  0,  2,  1500,
 8f22ebd6a920482e79202950a299671feeb56b95,  -1 ,  1,  0,  -1,  256,  18,  30,  2,  0,  2,  1,  0,  1500,
 8f22ebd6a920482e79202950a299671feeb56b95,  -1 ,  1,  0,  -1,  256,  18,  30,  2,  0,  2,  1,  1,  1500,
 8f22ebd6a920482e79202950a299671feeb56b95,  -1 ,  1,  0,  -1,  256,  18,  30,  2,  0,  2,  1,  2,  1500,
 7b91597141841d1026f02db0f4a9d75191a77f6a,  -1 ,  1,  0,  -1,  256,  18,  30,  2,  0,  2,  0,  0,  1500,
 7b91597141841d1026f02db0f4a9d75191a77f6a,  -1 ,  1,  0,  -1,  256,  18,  30,  2,  0,  2,  0,  1,  1500,
 7b91597141841d1026f02db0f4a9d75191a77f6a,  -1 ,  1,  0,  -1,  256,  18,  30,  2,  0,  2,  0,  2,  1500,
